"unique_qu_ID","session_number","condition.x","exposure_nr","siblings","qu","qu_usable","qu1_qu2","qu_nr","resp_ID","t_start","t_end","Status","p_ID","erase","condition.y","exposure","room","view_access","exp_duration_original","exp_duration","anything_disturbing","thermal_sensation","thermal_satisfaction","air_qual_satisfaction","acoustics_satisfaction","overall_comfort","light_level_sensation","visual_comfort","glare_Osterhaus","glare_binary","glare_branch_accept","glare_likert4","glare_reflection_screen_likert4","glare_agreement5","colors_outside_agreement5","view_satisfaction_interval10__5only","work_all_day_changes__30only","work_all_day_changes_WHAT","work_all_day_changes_WHY","feel_happy","feel_sad","feel_tired","feel_anxious","feel_calm","feel_relaxed","feel_focused","feel_wide_awake","feel_connected_nature","feel_aware_time_of_day","stress_likert4","eye_dry_likert4","eye_blurry_likert4","eye_strain_likert4","exposure_name","comment","condition","desk_angle","subjectID","participants","LMK_name","max","dgp","av_lum","E_v","lum_backg","E_v_dir","dgi","ugr","vcp","cgi","lum_sources","omega_sources","Lveil","Lveil_cie","dgr","ugp","ugr_exp","dgi_mod","av_lum_pos","av_lum_pos2","med_lum","med_lum_pos","med_lum_pos2","ugp2","screen","glare_Osterhaus_bin","glare_likert4_bin","glare_agreement5_bin","glare_acceptable_bin","view_qr_nr"
"330_G3_1_Clear_q2",59,"G3","330_G3_1_Clear","431","yes",NA,"yes",2,127,2021-06-16 17:17:48,2021-06-16 17:28:26,"Complete",330,"keep","G3","Exposure 1","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","the sun is very disturbing, i feel like sleeping the view is distracting a little bit during tasks",3,0,1,1,2,"Just right","Very uncomfortable","Intolerable","Yes","Unacceptable","Very much","Not at all","Disagree","Agree",NA,"Yes, I would like the following changes:","close the curtains","my eyes are very dry and it is getting harder to keep them open , and it is hot","Neither agree nor disagree","Disagree","Strongly agree","Agree","Neither agree nor disagree","Disagree","Disagree","Disagree","Agree","Agree",0,3,0,3,"330_G3_1_Clear_q2-scrON",NA,"G3",NA,"330","p329-330","20210616-172856-251",43676000,0.545371,858.515317,3731.159391,317.084904,2735.007771,26.201559,43.108147,1.879558,48.254765,62289.878768,0.058659,334.326447,16.658902,596.411804,"1.4010149999999999","21.518131",26.096016,188.016306,9.376714,140.892578,24.252451,5.115403,0.83574,"scrON",1,1,1,NA,"yes & qu.2"
"330_G3_2_Blurr_q1",60,"G3","330_G3_2_Blurr","432","yes",NA,"yes",1,129,2021-06-16 17:37:01,2021-06-16 17:42:37,"Complete",330,"keep","G3","Exposure 2","BP 2229 (center of the building)","no","About 30 minutes","05min","the sun in my eyes the heat in the room",2,-1,-1,1,3,"Slightly high","Uncomfortable","Disturbing","Yes","Just unacceptable","Slightly","Not at all","Disagree","Disagree",NA,"Yes, I would like the following changes:","close the curtains, and make the room colder","eyes dry due to the sun heat in the room not comfortable","Neither agree nor disagree","Strongly disagree","Agree","Strongly disagree","Agree","Disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree",0,2,0,2,"330_G3_2_Blurr_q1-scrON",NA,"G3",NA,"330","p329-330","20210616-174258-689",44571000,0.559288,863.239168,3917.691756,344.546172,2835.268017,26.887241,43.398422,1.060351,48.770164,41027.698601,0.089037,373.326752,20.293386,707.00177,"1.4104490000000001","22.129313",26.803095,210.500167,11.270067,153.478516,26.11115,5.081262,0.838207,"scrON",1,0,1,NA,"no & qu.1"
"330_G3_2_Blurr_q2",60,"G3","330_G3_2_Blurr","432","yes",NA,"yes",2,131,2021-06-16 17:58:46,2021-06-16 18:05:48,"Complete",330,"keep","G3","Exposure 2","BP 2229 (center of the building)","no","About 30 minutes","30min","room warm",6,-1,-1,1,3,"Just right","Comfortable","Disturbing","Yes","Just unacceptable","Moderately","Not at all","Disagree","Neither agree nor disagree",NA,"Yes, I would like the following changes:","open the window, and make the room colder","fresh air too hot in this room, not comfortable","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Strongly disagree","Neither agree nor disagree",0,2,0,2,"330_G3_2_Blurr_q2-scrON",NA,"G3",NA,"330","p329-330","20210616-180950-766",43855000,0.582655,875.673637,4118.366328,342.215578,3043.264367,28.520281,44.766582,1.069717,50.151367,33233.579025,0.1122,446.173462,26.862677,705.225952,"1.454914","24.246652999999998",28.416195,250.733298,14.323628,162.568359,25.879046,4.86405,0.849394,"scrON",1,1,1,NA,"no & qu.2"
"331_G3_1_Blurr_q1",61,"G3","331_G3_1_Blurr","441","yes",NA,"yes",1,132,2021-06-17 16:39:36,2021-06-17 16:51:47,"Complete",331,"keep","G3","Exposure 1","BP 2229 (center of the building)","no","About 5 minutes","05min","The sun slightly disturbs me.",5,0,1,2,3,"Just right","Uncomfortable","Noticeable","No",NA,"Not at all","Not at all","Agree","Strongly agree",7,NA,NA,NA,"Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Disagree","Agree","Neither agree nor disagree","Agree","Agree","Disagree","Strongly agree",1,0,0,1,"331_G3_1_Blurr_q1-scrON",NA,"G3",NA,"331","p331-332","20210617-165212-121",27745000,0.455421,745.024182,2958.540424,353.965816,1846.524,22.530878,37.22871,4.422531,42.448139,32518.26354,0.086072,190.427124,7.838772,448.955444,"1.2099329999999999","16.842006999999999",22.555964,147.831286,7.880413,159.072266,27.571997,5.764776,0.77817,"scrON",0,0,0,NA,"no & qu.1"
"331_G3_1_Blurr_q2",61,"G3","331_G3_1_Blurr","441","yes",NA,"yes",2,134,2021-06-17 17:12:11,2021-06-17 17:21:33,"Complete",331,"keep","G3","Exposure 1","BP 2229 (center of the building)","no","About 30 minutes","30min","The sun still disturbs me and the heat as well.",6,-1,-1,2,2,"Just right","Uncomfortable","Disturbing","Yes","Just acceptable","Moderately","Not at all","Disagree","Agree",NA,"Yes, I would like the following changes:","Better air conditionning and hide better the sun","Put something to hide the sun.","Neither agree nor disagree","Neither agree nor disagree","Agree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Agree","Disagree","Strongly agree",1,0,0,1,"331_G3_1_Blurr_q2-scrON",NA,"G3",NA,"331","p331-332","20210617-172339-972",29714000,0.502553,787.448978,3415.901386,380.378686,2220.906483,24.81275,39.743069,3.131248,45.227425,25269.515005,0.119646,262.413391,12.41356,506.001831,"1.29165","19.233146999999999",24.812019,179.907332,9.721928,156.974609,27.131541,5.480762,0.804626,"scrON",1,1,1,NA,"no & qu.2"
"331_G3_2_Clear_q1",62,"G3","331_G3_2_Clear","442","yes",NA,"no",1,136,2021-06-17 17:34:07,2021-06-17 17:37:25,"Complete",331,"keep","G3","Exposure 2","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","The sun and reflections on the table.",5,0,1,2,3,"Slightly high","Uncomfortable","Noticeable","No",NA,"Slightly","Not at all","Disagree","Strongly agree",5,NA,NA,NA,"Neither agree nor disagree","Neither agree nor disagree","Agree","Neither agree nor disagree","Agree","Disagree","Disagree","Neither agree nor disagree","Strongly disagree","Strongly agree",1,0,0,1,"331_G3_2_Clear_q1-scrON",NA,"G3",NA,"331","p331-332","20210617-173827-339",28819000,0.500327,752.675134,3316.643223,307.147306,2351.71149,25.855122,40.61607,2.815456,45.623058,13082.852806,0.229032,367.501953,28.273657,524.222107,"1.320022","23.042435000000001",25.715479,188.351284,10.566146,151.380859,25.939619,5.516399,0.813156,"scrON",0,0,1,NA,"yes & qu.1"
"331_G3_2_Clear_q2",62,"G3","331_G3_2_Clear","442","no",NA,"no",2,138,2021-06-17 17:55:18,2021-06-17 18:03:32,"Complete",331,"keep","G3","Exposure 2","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","Always the sunlight.",5,1,0,2,3,"High","Uncomfortable","Disturbing","Yes","Just unacceptable","Moderately","Not at all","Strongly disagree","Strongly agree",NA,"Yes, I would like the following changes:","put stores on the window","The sunlight and the view make it difficult to concentrate.","Neither agree nor disagree","Neither agree nor disagree","Agree","Neither agree nor disagree","Agree","Neither agree nor disagree","Disagree","Disagree","Disagree","Strongly agree",1,0,0,2,"331_G3_2_Clear_q2-scrON",NA,"G3",NA,"331","p331-332","20210617-180541-234",27745000,0.517565,766.836828,3491.40508,300.190206,2548.329721,27.084396,41.650745,2.928025,46.631371,10915.362148,0.281865,398.791779,24.968235,517.466187,"1.3536490000000001","23.767106999999999",26.931129,214.911563,12.372005,163.966797,28.062758,6.003362,0.822844,"scrON",1,1,1,NA,"yes & qu.2"
"332_G3_1_Clear_q1",63,"G3","332_G3_1_Clear","441","yes",NA,"yes",1,133,2021-06-17 16:50:09,2021-06-17 16:57:02,"Complete",332,"keep","G3","Exposure 1","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","maybe the lighting, the sun is a bit directly on my eyes. But other than that, nothing.",4,1,0,1,3,"Slightly high","Uncomfortable","Noticeable","Yes","Just acceptable","Slightly","Not at all","Disagree","Disagree",6,NA,NA,NA,"Neither agree nor disagree","Disagree","Disagree","Disagree","Agree","Disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Agree",0,1,0,2,"332_G3_1_Clear_q1-scrON",NA,"G3",NA,"332","p331-332","20210617-165724-942",27208000,0.465531,760.23473,3087.861086,314.448219,2099.992856,23.584484,38.147324,5.956682,43.163193,16780.275189,0.181668,263.538177,16.862801,402.277618,"1.2397879999999999","20.894836000000002",23.485723,157.885504,8.606357,148.583984,25.359265,5.273765,0.788168,"scrON",0,0,1,NA,"yes & qu.1"
"332_G3_1_Clear_q2",63,"G3","332_G3_1_Clear","441","yes",NA,"yes",2,135,2021-06-17 17:17:46,2021-06-17 17:27:23,"Complete",332,"keep","G3","Exposure 1","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","the light coming from the window is directly on my eyes",4,1,1,1,3,"High","Uncomfortable","Disturbing","Yes","Unacceptable","Moderately","Not at all","Neither agree nor disagree","Disagree",NA,"Yes, I would like the following changes:","less sun light coming from the window","the light coming directly on my eyes is bothering me slightly.","Neither agree nor disagree","Neither agree nor disagree","Disagree","Disagree","Agree","Neither agree nor disagree","Neither agree nor disagree","Agree","Disagree","Agree",0,1,0,1,"332_G3_1_Clear_q2-scrON",NA,"G3",NA,"332","p331-332","20210617-172745-653",30788000,0.503207,773.643298,3365.489386,304.434604,2409.079857,25.765009,40.74297,2.82191,45.737537,13341.665419,0.236115,359.71524,27.09124,523.826355,"1.324147","22.958794000000001",25.578253,184.258624,10.218885,148.583984,25.795333,5.567963,0.814368,"scrON",1,1,0,NA,"yes & qu.2"
"332_G3_2_Blurr_q1",64,"G3","332_G3_2_Blurr","442","yes",NA,"no",1,137,2021-06-17 17:36:17,2021-06-17 17:39:55,"Complete",332,"keep","G3","Exposure 2","BP 2229 (center of the building)","no","About 5 minutes","05min","it feels a bit heavy in the room.",5,-1,-1,1,2,"Slightly high","Uncomfortable","Imperceptible","No",NA,"Slightly","Not at all","Neither agree nor disagree","Disagree",2,NA,NA,NA,"Neither agree nor disagree","Neither agree nor disagree","Agree","Disagree","Neither agree nor disagree","Disagree","Disagree","Neither agree nor disagree","Disagree","Disagree",0,1,0,1,"332_G3_2_Blurr_q1-scrON",NA,"G3",NA,"332","p331-332","20210617-174122-267",29893000,0.510143,768.244633,3438.196823,379.640215,2245.521897,25.699903,40.352745,3.010521,45.839035,22263.882365,0.130695,290.099487,15.14893,512.704041,"1.311464","20.293554",25.695438,191.325588,10.658597,161.169922,25.956583,5.084388,0.810618,"scrON",0,0,0,NA,"no & qu.1"
"332_G3_2_Blurr_q2",64,"G3","332_G3_2_Blurr","442","no",NA,"no",2,139,2021-06-17 17:57:17,2021-06-17 18:03:59,"Complete",332,"keep","G3","Exposure 2","BP 2229 (center of the building)","no","About 30 minutes","30min","it feels a lot heavy",6,-1,-1,1,2,"Slightly high","Uncomfortable","Disturbing","Yes","Just unacceptable","Slightly","Not at all","Disagree","Disagree",NA,"I have no preference",NA,NA,"Neither agree nor disagree","Neither agree nor disagree","Agree","Neither agree nor disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree",0,1,0,1,"332_G3_2_Blurr_q2-scrON",NA,"G3",NA,"332","p331-332","20210617-181043-120",27924000,0.524081,771.596273,3574.999447,375.651888,2394.854219,27.10145,41.168213,2.424016,46.666264,15304.037149,0.189825,354.021881,20.825654,550.417969,"1.3379669999999999","22.213819999999998",27.073561,219.03357,12.73267,166.763672,27.544375,5.549425,0.818382,"scrON",1,0,1,NA,"no & qu.2"
"333_G3_1_Blurr_q1",65,"G3","333_G3_1_Blurr","491","yes",NA,"yes",1,140,2021-06-22 16:54:00,2021-06-22 16:58:59,"Complete",333,"keep","G3","Exposure 1","BP 2229 (center of the building)","no","About 5 minutes","05min","Bright sun, a bit blinded by the luminosity",5,1,-1,1,2,"Slightly high","Uncomfortable","Intolerable","Yes","Unacceptable","Very much","Moderately","Strongly disagree","Disagree",3,NA,NA,NA,"Disagree","Agree","Agree","Neither agree nor disagree","Strongly disagree","Agree","Agree","Strongly agree","Disagree","Strongly agree",1,1,0,1,"333_G3_1_Blurr_q1-scrON",NA,"G3",NA,"333","p333-334","20210622-165916-184",40275000,0.497798,862.38596,3446.297775,326.397429,2420.889996,23.892199,39.745941,2.858872,44.914177,65348.526803,0.055959,253.224457,10.571825,521.579895,"1.2917430000000001","18.738415",23.812956,162.698685,8.281095,158.373047,26.133964,4.958533,0.804655,"scrON",1,1,1,NA,"no & qu.1"
"333_G3_1_Blurr_q2",65,"G3","333_G3_1_Blurr","491","yes",NA,"yes",2,142,2021-06-22 17:19:52,2021-06-22 17:29:38,"Complete",333,"keep","G3","Exposure 1","BP 2229 (center of the building)","no","About 30 minutes","30min","A bit blinded by the sun (less than at the beginning of the test)",6,0,1,2,3,"Slightly high","Comfortable","Noticeable","Yes","Just acceptable","Slightly","Not at all","Agree","Agree",NA,"Yes, I would like the following changes:","direct sunlight","Decrease the direct sunlight, with a more oculting window, or shutters","Neither agree nor disagree","Neither agree nor disagree","Agree","Strongly disagree","Agree","Agree","Agree","Neither agree nor disagree","Neither agree nor disagree","Strongly agree",0,1,0,1,"333_G3_1_Blurr_q2-scrON",NA,"G3",NA,"333","p333-334","20210622-173000-231",46003000,0.559079,955.590153,4171.918244,372.879084,3000.484034,25.96575,42.193554,1.827461,47.789394,34766.800487,0.115838,369.50769,18.736379,601.610291,"1.3712899999999999","21.583223",25.886227,211.375443,10.844405,172.357422,28.693831,5.742298,0.827748,"scrON",0,0,0,NA,"no & qu.2"
"333_G3_2_Clear_q1",66,"G3","333_G3_2_Clear","492","yes",NA,"no",1,144,2021-06-22 17:41:20,2021-06-22 17:45:01,"Complete",333,"keep","G3","Exposure 2","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","No",5,2,0,2,3,"Slightly high","Comfortable","Noticeable","Yes","Just acceptable","Slightly","Not at all","Agree","Agree",10,NA,NA,NA,"Agree","Neither agree nor disagree","Disagree","Disagree","Strongly agree","Agree","Neither agree nor disagree","Agree","Strongly agree","Strongly agree",0,0,0,1,"333_G3_2_Clear_q1-scrON",NA,"G3",NA,"333","p333-334","20210622-174506-959",44750000,0.565232,920.652008,4011.157952,340.855738,2940.328054,27.026726,43.62936,1.671054,48.989525,37226.379665,0.10262,378.001801,19.827812,618.313965,"1.4179539999999999","22.39687",26.922968,209.420959,10.199153,169.560547,28.506464,5.896181,0.840146,"scrON",0,0,0,NA,"yes & qu.1"
"333_G3_2_Clear_q2",66,"G3","333_G3_2_Clear","492","no",NA,"no",2,146,2021-06-22 18:01:37,2021-06-22 18:10:35,"Complete",333,"keep","G3","Exposure 2","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","No",4,1,-1,2,3,"Just right","Very comfortable","Imperceptible","No",NA,"Not at all","Not at all","Strongly agree","Strongly agree",NA,"Yes, I would like the following changes:","sunlight","When the sun was shining, it was too bright for me. I would occult it even more. The outdoor view is much more pleasant when seeing the bottom of the window (compared to other room)","Strongly agree","Disagree","Disagree","Strongly disagree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree",0,0,0,1,"333_G3_2_Clear_q2-scrON","clouds","G3",NA,"333","p333-334","20210622-182519-360",51731,0.17567,55.717484,212.578415,66.371411,4.066475,5.725848,7.777722,97.43972,10.986279,2244.638386,0.002368,0.593426,0.035756,28.356627,"0.252776","0.45569100000000001",8.087692,18.925522,1.49496,22.243896,4.20293,0.765643,0.273604,"scrON",0,0,0,NA,"yes & qu.2"
"334_G3_1_Clear_q1",67,"G3","334_G3_1_Clear","491","yes",NA,"yes",1,141,2021-06-22 16:57:21,2021-06-22 17:01:06,"Complete",334,"keep","G3","Exposure 1","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","no",5,1,2,2,4,"Just right","Very comfortable","Imperceptible","No",NA,"Not at all","Not at all","Strongly agree","Strongly agree",10,NA,NA,NA,"Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree",0,0,0,0,"334_G3_1_Clear_q1-scrON",NA,"G3",NA,"334","p333-334","20210622-170302-518",41886000,0.515187,898.346511,3568.821789,279.312465,2691.335788,24.931164,41.427326,2.953493,46.240589,65416.337734,0.061713,286.675842,12.40236,515.979553,"1.3463879999999999","20.670691000000001",24.72978,161.13247,7.552906,146.486328,24.210449,4.947621,0.82079,"scrON",0,0,0,NA,"yes & qu.1"
"334_G3_1_Clear_q2",67,"G3","334_G3_1_Clear","491","yes",NA,"yes",2,143,2021-06-22 17:23:23,2021-06-22 17:28:28,"Complete",334,"keep","G3","Exposure 1","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","no",5,1,2,2,4,"Just right","Very uncomfortable","Imperceptible","No",NA,"Not at all","Not at all","Strongly agree","Strongly agree",NA,"No, I am comfortable and do not require changes",NA,NA,"Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree",0,0,0,0,"334_G3_1_Clear_q2-scrON",NA,"G3",NA,"334","p333-334","20210622-173418-551",41886000,0.552701,889.048631,3818.762259,329.740323,2782.852466,26.440487,43.315987,1.570918,48.568954,50304.15389,0.073393,346.352997,17.938577,629.990417,"1.40777","21.805643",26.344662,194.686193,9.470652,159.771484,26.618032,5.316933,0.83751,"scrON",0,0,0,NA,"yes & qu.2"
"334_G3_2_Blurr_q1",68,"G3","334_G3_2_Blurr","492","yes",NA,"no",1,145,2021-06-22 17:43:15,2021-06-22 17:45:44,"Complete",334,"keep","G3","Exposure 2","BP 2229 (center of the building)","no","About 5 minutes","05min","no",4,2,2,2,4,"Slightly low","Very comfortable","Imperceptible","No",NA,"Not at all","Not at all","Strongly agree","Strongly agree",3,NA,NA,NA,"Agree","Strongly disagree","Strongly disagree","Strongly disagree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree",0,0,0,0,"334_G3_2_Blurr_q1-scrON",NA,"G3",NA,"334","p333-334","20210622-175000-108",44750000,0.585468,1013.30047,4562.056829,371.946731,3393.551694,27.114864,43.092419,1.634792,48.738708,23198.971245,0.188107,456.076172,25.615518,622.446289,"1.400504","23.582705000000001",26.98823,246.740856,12.845467,177.251953,30.07419,6.016983,0.835605,"scrON",0,0,0,NA,"no & qu.1"
"334_G3_2_Blurr_q2",68,"G3","334_G3_2_Blurr","492","no",NA,"no",2,147,2021-06-22 18:05:06,2021-06-22 18:10:38,"Complete",334,"keep","G3","Exposure 2","BP 2229 (center of the building)","no","About 30 minutes","30min","no",4,2,2,2,4,"Slightly low","Very comfortable","Imperceptible","No",NA,"Not at all","Not at all","Strongly agree","Strongly agree",NA,"No, I am comfortable and do not require changes",NA,NA,"Agree","Strongly disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Agree","Neither agree nor disagree","Strongly agree","Strongly agree",0,0,0,0,"334_G3_2_Blurr_q2-scrON","clouds","G3",NA,"334","p333-334","20210622-182835-082",51373,0.168399,43.839519,159.61377,50.805885,0.002372,-11.223742,-10.534836,100,-7.28735,2574.401901,0.000188,0.000374,3e-06,8.940446,"-0.34238200000000002","-19.373525999999998",-8.748281,15.01793,1.344144,20.14624,3.659973,0.652823,0.035298,"scrON",0,0,0,NA,"no & qu.2"
"335_NG_1_Blurr_q1",69,"NG","335_NG_1_Blurr","501","no",NA,"no",1,148,2021-06-23 15:48:18,2021-06-23 15:52:57,"Complete",335,"keep","NG","Exposure 1","BP 2229 (center of the building)","no","About 5 minutes","05min","No",4,1,1,2,3,"Slightly high","Comfortable","Noticeable","No",NA,"Slightly","Slightly","Neither agree nor disagree","Agree",8,NA,NA,NA,"Neither agree nor disagree","Neither agree nor disagree","Disagree","Disagree","Agree","Agree","Neither agree nor disagree","Agree","Agree","Agree",0,1,0,1,"335_NG_1_Blurr_q1-scrON",NA,"NG","45°","335","p335-336","20210623-155248-776",54237,0.47832,1422.306088,5258.296047,238.277155,4509.726277,22.019318,27.713303,12.925189,32.194675,4436.238812,1.570019,762.099243,41.247274,290.962585,"0.90068199999999998","29.053108000000002",19.866755,387.51235,23.050515,510.429687,83.060621,21.026826,0.650605,"scrON",0,0,0,NA,"no & qu.1"
"335_NG_1_Blurr_q2",69,"NG","335_NG_1_Blurr","501","no",NA,"no",2,150,2021-06-23 16:14:23,2021-06-23 16:21:45,"Complete",335,"keep","NG","Exposure 1","BP 2229 (center of the building)","no","About 30 minutes","30min","the heat",6,-1,1,1,3,"Slightly high","Comfortable","Noticeable","No",NA,"Slightly","Slightly","Neither agree nor disagree","Agree",NA,"I have no preference",NA,NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Agree","Agree","Neither agree nor disagree","Agree","Neither agree nor disagree","Agree",0,0,0,1,"335_NG_1_Blurr_q2-scrON",NA,"NG","45°","335","p335-336","20210623-162250-417",1371140,0.488505,1554.168002,5346.350973,271.392836,4493.745222,23.429068,28.939081,4.583968,33.80378,4767.075643,1.611286,858.473877,44.20857,443.214447,"0.94052000000000002","29.913997999999999",21.612734,410.343753,24.332695,538.398437,96.469707,25.184187,0.669552,"scrON",0,0,0,NA,"no & qu.2"
"335_NG_2_Clear_q1",70,"NG","335_NG_2_Clear","502","no",NA,"no",1,152,2021-06-23 16:32:06,2021-06-23 16:40:59,"Complete",335,"keep","NG","Exposure 2","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","no",2,1,1,1,3,"Just right","Comfortable","Noticeable","No",NA,"Slightly","Not at all","Agree","Strongly agree",9,NA,NA,NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree",0,0,0,0,"335_NG_2_Clear_q1-scrON",NA,"NG","45°","335","p335-336","20210623-164130-196",48867,0.447478,1186.563486,4660.393912,293.516441,3738.284805,22.295685,27.566616,26.300007,32.610775,5876.372738,0.91374,596.124573,34.497384,200.005936,"0.89591500000000002","26.96003",20.864565,332.238562,19.485632,395.757812,66.950195,14.835103,0.648288,"scrON",0,0,0,NA,"yes & qu.1"
"335_NG_2_Clear_q2",70,"NG","335_NG_2_Clear","502","no",NA,"no",2,154,2021-06-23 16:57:05,2021-06-23 17:03:45,"Complete",335,"keep","NG","Exposure 2","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","No",3,1,1,1,3,"Just right","Comfortable","Noticeable","No",NA,"Not at all","Not at all","Agree","Agree",NA,"No, I am comfortable and do not require changes",NA,NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree",0,0,0,0,"335_NG_2_Clear_q2-scrON","ADDED (no image)","NG",NA,"335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"scrON",0,0,0,NA,"yes & qu.2"
"336_NG_1_Clear_q1",71,"NG","336_NG_1_Clear","501","no",NA,"no",1,149,2021-06-23 15:51:45,2021-06-23 15:57:37,"Complete",336,"keep","NG","Exposure 1","BP 2243 (end of the corridor)","yes","About 5 minutes","05min","NO, maybe the sun a little bit",5,1,0,1,3,"Slightly low","Comfortable","Noticeable","No",NA,"Not at all","Not at all","Disagree","Agree",6,NA,NA,NA,"Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Neither agree nor disagree","Neither agree nor disagree","Agree",2,1,1,2,"336_NG_1_Clear_q1-scrON",NA,"NG","45°","336","p335-336","20210623-155721-926",51015,0.413576,1062.462406,4146.948569,243.302286,3382.591884,20.025005,26.277431,31.968126,30.770706,4695.262204,0.981139,591.536743,33.465991,176.478485,"0.85401700000000003","26.495456999999998",18.540096,288.473033,16.991168,332.128906,58.291304,13.520067,0.627481,"scrON",0,0,1,NA,"yes & qu.1"
"336_NG_1_Clear_q2",71,"NG","336_NG_1_Clear","501","no",NA,"no",2,151,2021-06-23 16:20:53,2021-06-23 16:29:49,"Complete",336,"keep","NG","Exposure 1","BP 2243 (end of the corridor)","yes","About 30 minutes","30min","the sun, and it's hot",6,-1,-1,1,2,"Slightly low","Comfortable","Noticeable","No",NA,"Slightly","Slightly","Disagree","Neither agree nor disagree",NA,"Yes, I would like the following changes:","the sun","sun exposure","Neither agree nor disagree","Disagree","Neither agree nor disagree","Disagree","Neither agree nor disagree","Agree","Agree","Neither agree nor disagree","Agree","Agree",1,1,1,1,"336_NG_1_Clear_q2-scrON",NA,"NG","45°","336","p335-336","20210623-163033-874",90395,0.471616,1343.333183,5146.350048,266.441505,4309.29936,21.874157,27.135712,14.305791,31.938147,5094.615521,1.270998,676.156311,35.23398,277.375793,"0.881911","27.720103999999999",19.921577,354.64155,20.42461,426.523437,74.554217,18.441172,0.641422,"scrON",0,0,1,NA,"yes & qu.2"
"336_NG_2_Blurr_q1",72,"NG","336_NG_2_Blurr","502","no",NA,"no",1,153,2021-06-23 16:27:29,2021-06-23 16:44:21,"Complete",336,"keep","NG","Exposure 2","BP 2229 (center of the building)","no","About 5 minutes","05min","sun and blocked view",5,-1,1,1,3,"Just right","Comfortable","Imperceptible","No",NA,"Not at all","Not at all","Neither agree nor disagree","Strongly disagree",1,NA,NA,NA,"Neither agree nor disagree","Agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Strongly disagree","Agree",2,1,1,1,"336_NG_2_Blurr_q1-scrON",NA,"NG","45°","336","p335-336","20210623-164611-719",54237,0.396334,866.300184,3814.712148,264.449011,2983.921067,19.079414,26.189899,31.743176,30.886446,7907.739209,0.48594,473.500916,26.223754,177.321365,"0.85117200000000004","24.495804",18.149063,239.805374,14.059982,211.863281,38.747414,7.973882,0.62604,"scrON",0,0,0,NA,"no & qu.1"
"336_NG_2_Blurr_q2",72,"NG","336_NG_2_Blurr","502","no",NA,"no",2,155,2021-06-23 17:02:05,2021-06-23 17:09:30,"Complete",336,"keep","NG","Exposure 2","BP 2229 (center of the building)","no","About 30 minutes","30min","no",4,0,0,1,3,"Slightly low","Comfortable","Noticeable","No",NA,"Not at all","Not at all","Neither agree nor disagree","Disagree",NA,"Yes, I would like the following changes:","i woold the glass blocking the view","glass blocking the view a little bit hot","Neither agree nor disagree","Disagree","Agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Disagree","Disagree","Agree",1,1,1,1,"336_NG_2_Blurr_q2-scrON","ADDED (no image)","NG",NA,"336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"scrON",0,0,0,NA,"no & qu.2"
